make,model,brandSlug,modelSlug,sourceUrl,exteriorCount,interiorCount,featureCount,colorCount,totalCount,exteriorFiles,interiorFiles,featureFiles,colorNames,colorFiles
mahindra,XUV400 EV,mahindra,xuv400-ev,https://www.cardekho.com/mahindra/xuv400-ev,6,8,0,4,18,/data/brand-model-images/4w-galleries/mahindra/xuv400-ev/exterior/01.avif | /data/brand-model-images/4w-galleries/mahindra/xuv400-ev/exterior/02.avif | /data/brand-model-images/4w-galleries/mahindra/xuv400-ev/exterior/03.avif | /data/brand-model-images/4w-galleries/mahindra/xuv400-ev/exterior/04.avif | /data/brand-model-images/4w-galleries/mahindra/xuv400-ev/exterior/05.avif | /data/brand-model-images/4w-galleries/mahindra/xuv400-ev/exterior/06.avif,/data/brand-model-images/4w-galleries/mahindra/xuv400-ev/interior/01.avif | /data/brand-model-images/4w-galleries/mahindra/xuv400-ev/interior/02.avif | /data/brand-model-images/4w-galleries/mahindra/xuv400-ev/interior/03.avif | /data/brand-model-images/4w-galleries/mahindra/xuv400-ev/interior/04.avif | /data/brand-model-images/4w-galleries/mahindra/xuv400-ev/interior/05.avif | /data/brand-model-images/4w-galleries/mahindra/xuv400-ev/interior/06.avif | /data/brand-model-images/4w-galleries/mahindra/xuv400-ev/interior/07.avif | /data/brand-model-images/4w-galleries/mahindra/xuv400-ev/interior/08.avif,,Everest White Dualtone | Nebula Blue Dualtone | Galaxy Grey Dualtone | Arctic Blue Dualtone,/data/brand-model-images/4w-galleries/mahindra/xuv400-ev/colors/everest-white-dualtone.avif | /data/brand-model-images/4w-galleries/mahindra/xuv400-ev/colors/nebula-blue-dualtone.avif | /data/brand-model-images/4w-galleries/mahindra/xuv400-ev/colors/galaxy-grey-dualtone.avif | /data/brand-model-images/4w-galleries/mahindra/xuv400-ev/colors/arctic-blue-dualtone.avif
mahindra,XUV700,mahindra,xuv700,https://www.cardekho.com/mahindra/xuv700,8,8,7,7,30,/data/brand-model-images/4w-galleries/mahindra/xuv700/exterior/01.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/exterior/02.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/exterior/03.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/exterior/04.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/exterior/05.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/exterior/06.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/exterior/07.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/exterior/08.avif,/data/brand-model-images/4w-galleries/mahindra/xuv700/interior/01.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/interior/02.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/interior/03.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/interior/04.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/interior/05.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/interior/06.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/interior/07.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/interior/08.avif,/data/brand-model-images/4w-galleries/mahindra/xuv700/feature/01.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/feature/02.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/feature/03.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/feature/04.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/feature/05.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/feature/06.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/feature/07.avif,Everest White | Valyrian Silver DT | Stealth Black | Valyrian Silver | Deep Forest | Midnight Black Dt | Burnt Sienna,/data/brand-model-images/4w-galleries/mahindra/xuv700/colors/everest-white.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/colors/valyrian-silver-dt.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/colors/stealth-black.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/colors/valyrian-silver.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/colors/deep-forest.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/colors/midnight-black-dt.avif | /data/brand-model-images/4w-galleries/mahindra/xuv700/colors/burnt-sienna.avif
nissan,Gravite,nissan,gravite,https://www.cardekho.com/nissan/gravite,6,8,0,5,19,/data/brand-model-images/4w-galleries/nissan/gravite/exterior/01.avif | /data/brand-model-images/4w-galleries/nissan/gravite/exterior/02.avif | /data/brand-model-images/4w-galleries/nissan/gravite/exterior/03.avif | /data/brand-model-images/4w-galleries/nissan/gravite/exterior/04.avif | /data/brand-model-images/4w-galleries/nissan/gravite/exterior/05.avif | /data/brand-model-images/4w-galleries/nissan/gravite/exterior/06.avif,/data/brand-model-images/4w-galleries/nissan/gravite/interior/01.avif | /data/brand-model-images/4w-galleries/nissan/gravite/interior/02.avif | /data/brand-model-images/4w-galleries/nissan/gravite/interior/03.avif | /data/brand-model-images/4w-galleries/nissan/gravite/interior/04.avif | /data/brand-model-images/4w-galleries/nissan/gravite/interior/05.avif | /data/brand-model-images/4w-galleries/nissan/gravite/interior/06.avif | /data/brand-model-images/4w-galleries/nissan/gravite/interior/07.avif | /data/brand-model-images/4w-galleries/nissan/gravite/interior/08.avif,,Forest Green | Metallic Grey | Onyx Black | Blade Silver | Storm White,/data/brand-model-images/4w-galleries/nissan/gravite/colors/forest-green.avif | /data/brand-model-images/4w-galleries/nissan/gravite/colors/metallic-grey.avif | /data/brand-model-images/4w-galleries/nissan/gravite/colors/onyx-black.avif | /data/brand-model-images/4w-galleries/nissan/gravite/colors/blade-silver.avif | /data/brand-model-images/4w-galleries/nissan/gravite/colors/storm-white.avif
nissan,Magnite,nissan,magnite,https://www.cardekho.com/nissan/magnite,6,8,0,7,21,/data/brand-model-images/4w-galleries/nissan/magnite/exterior/01.avif | /data/brand-model-images/4w-galleries/nissan/magnite/exterior/02.avif | /data/brand-model-images/4w-galleries/nissan/magnite/exterior/03.avif | /data/brand-model-images/4w-galleries/nissan/magnite/exterior/04.avif | /data/brand-model-images/4w-galleries/nissan/magnite/exterior/05.avif | /data/brand-model-images/4w-galleries/nissan/magnite/exterior/06.avif,/data/brand-model-images/4w-galleries/nissan/magnite/interior/01.avif | /data/brand-model-images/4w-galleries/nissan/magnite/interior/02.avif | /data/brand-model-images/4w-galleries/nissan/magnite/interior/03.avif | /data/brand-model-images/4w-galleries/nissan/magnite/interior/04.avif | /data/brand-model-images/4w-galleries/nissan/magnite/interior/05.avif | /data/brand-model-images/4w-galleries/nissan/magnite/interior/06.avif | /data/brand-model-images/4w-galleries/nissan/magnite/interior/07.avif | /data/brand-model-images/4w-galleries/nissan/magnite/interior/08.avif,,Flare Garnet Red With Onyx Black | Pearl White | Sunrise Copper Orange | Blade Silver With Onyx Black | Onyx Black | Flare Garnet Red | Blade Silver,/data/brand-model-images/4w-galleries/nissan/magnite/colors/flare-garnet-red-with-onyx-black.avif | /data/brand-model-images/4w-galleries/nissan/magnite/colors/pearl-white.avif | /data/brand-model-images/4w-galleries/nissan/magnite/colors/sunrise-copper-orange.avif | /data/brand-model-images/4w-galleries/nissan/magnite/colors/blade-silver-with-onyx-black.avif | /data/brand-model-images/4w-galleries/nissan/magnite/colors/onyx-black.avif | /data/brand-model-images/4w-galleries/nissan/magnite/colors/flare-garnet-red.avif | /data/brand-model-images/4w-galleries/nissan/magnite/colors/blade-silver.avif
nissan,X-Trail,nissan,x-trail,https://www.cardekho.com/nissan/x-trail,8,8,0,3,19,/data/brand-model-images/4w-galleries/nissan/x-trail/exterior/01.avif | /data/brand-model-images/4w-galleries/nissan/x-trail/exterior/02.avif | /data/brand-model-images/4w-galleries/nissan/x-trail/exterior/03.avif | /data/brand-model-images/4w-galleries/nissan/x-trail/exterior/04.avif | /data/brand-model-images/4w-galleries/nissan/x-trail/exterior/05.avif | /data/brand-model-images/4w-galleries/nissan/x-trail/exterior/06.avif | /data/brand-model-images/4w-galleries/nissan/x-trail/exterior/07.avif | /data/brand-model-images/4w-galleries/nissan/x-trail/exterior/08.avif,/data/brand-model-images/4w-galleries/nissan/x-trail/interior/01.avif | /data/brand-model-images/4w-galleries/nissan/x-trail/interior/02.avif | /data/brand-model-images/4w-galleries/nissan/x-trail/interior/03.avif | /data/brand-model-images/4w-galleries/nissan/x-trail/interior/04.avif | /data/brand-model-images/4w-galleries/nissan/x-trail/interior/05.avif | /data/brand-model-images/4w-galleries/nissan/x-trail/interior/06.avif | /data/brand-model-images/4w-galleries/nissan/x-trail/interior/07.avif | /data/brand-model-images/4w-galleries/nissan/x-trail/interior/08.avif,,Diamond Black | Pearl White | CHAMPAGNE SILVER,/data/brand-model-images/4w-galleries/nissan/x-trail/colors/diamond-black.avif | /data/brand-model-images/4w-galleries/nissan/x-trail/colors/pearl-white.avif | /data/brand-model-images/4w-galleries/nissan/x-trail/colors/champagne-silver.avif
renault,Duster,renault,duster,https://www.cardekho.com/renault/duster,6,8,0,7,21,/data/brand-model-images/4w-galleries/renault/duster/exterior/01.avif | /data/brand-model-images/4w-galleries/renault/duster/exterior/02.avif | /data/brand-model-images/4w-galleries/renault/duster/exterior/03.avif | /data/brand-model-images/4w-galleries/renault/duster/exterior/04.avif | /data/brand-model-images/4w-galleries/renault/duster/exterior/07.avif | /data/brand-model-images/4w-galleries/renault/duster/exterior/08.avif,/data/brand-model-images/4w-galleries/renault/duster/interior/01.avif | /data/brand-model-images/4w-galleries/renault/duster/interior/02.avif | /data/brand-model-images/4w-galleries/renault/duster/interior/03.avif | /data/brand-model-images/4w-galleries/renault/duster/interior/04.avif | /data/brand-model-images/4w-galleries/renault/duster/interior/05.avif | /data/brand-model-images/4w-galleries/renault/duster/interior/06.avif | /data/brand-model-images/4w-galleries/renault/duster/interior/07.avif | /data/brand-model-images/4w-galleries/renault/duster/interior/08.avif,,Pearl White With Black Roof | Mountain Jade Green With Black Roof | Pearl White | Stealth Black | Mountain Jade Green | Sunset Red With Black Roof | River Blue With Black Roof,/data/brand-model-images/4w-galleries/renault/duster/colors/pearl-white-with-black-roof.avif | /data/brand-model-images/4w-galleries/renault/duster/colors/mountain-jade-green-with-black-roof.avif | /data/brand-model-images/4w-galleries/renault/duster/colors/pearl-white.avif | /data/brand-model-images/4w-galleries/renault/duster/colors/stealth-black.avif | /data/brand-model-images/4w-galleries/renault/duster/colors/mountain-jade-green.avif | /data/brand-model-images/4w-galleries/renault/duster/colors/sunset-red-with-black-roof.avif | /data/brand-model-images/4w-galleries/renault/duster/colors/river-blue-with-black-roof.avif
renault,Kiger,renault,kiger,https://www.cardekho.com/renault/kiger,6,8,0,7,21,/data/brand-model-images/4w-galleries/renault/kiger/exterior/01.avif | /data/brand-model-images/4w-galleries/renault/kiger/exterior/02.avif | /data/brand-model-images/4w-galleries/renault/kiger/exterior/03.avif | /data/brand-model-images/4w-galleries/renault/kiger/exterior/04.avif | /data/brand-model-images/4w-galleries/renault/kiger/exterior/05.avif | /data/brand-model-images/4w-galleries/renault/kiger/exterior/06.avif,/data/brand-model-images/4w-galleries/renault/kiger/interior/01.avif | /data/brand-model-images/4w-galleries/renault/kiger/interior/02.avif | /data/brand-model-images/4w-galleries/renault/kiger/interior/03.avif | /data/brand-model-images/4w-galleries/renault/kiger/interior/04.avif | /data/brand-model-images/4w-galleries/renault/kiger/interior/05.avif | /data/brand-model-images/4w-galleries/renault/kiger/interior/06.avif | /data/brand-model-images/4w-galleries/renault/kiger/interior/07.avif | /data/brand-model-images/4w-galleries/renault/kiger/interior/08.avif,,Oasis Yellow | Ice Cool White | Stealth Black | Moonlight Silver | Shadow Grey | Shadow Grey With Mystery Black Roof | Oasis Yellow With Mystery Black,/data/brand-model-images/4w-galleries/renault/kiger/colors/oasis-yellow.avif | /data/brand-model-images/4w-galleries/renault/kiger/colors/ice-cool-white.avif | /data/brand-model-images/4w-galleries/renault/kiger/colors/stealth-black.avif | /data/brand-model-images/4w-galleries/renault/kiger/colors/moonlight-silver.avif | /data/brand-model-images/4w-galleries/renault/kiger/colors/shadow-grey.avif | /data/brand-model-images/4w-galleries/renault/kiger/colors/shadow-grey-with-mystery-black-roof.avif | /data/brand-model-images/4w-galleries/renault/kiger/colors/oasis-yellow-with-mystery-black.avif
renault,Kwid,renault,kwid,https://www.cardekho.com/renault/kwid,6,8,0,7,21,/data/brand-model-images/4w-galleries/renault/kwid/exterior/01.avif | /data/brand-model-images/4w-galleries/renault/kwid/exterior/02.avif | /data/brand-model-images/4w-galleries/renault/kwid/exterior/03.avif | /data/brand-model-images/4w-galleries/renault/kwid/exterior/04.avif | /data/brand-model-images/4w-galleries/renault/kwid/exterior/07.avif | /data/brand-model-images/4w-galleries/renault/kwid/exterior/08.avif,/data/brand-model-images/4w-galleries/renault/kwid/interior/01.avif | /data/brand-model-images/4w-galleries/renault/kwid/interior/02.avif | /data/brand-model-images/4w-galleries/renault/kwid/interior/03.avif | /data/brand-model-images/4w-galleries/renault/kwid/interior/04.avif | /data/brand-model-images/4w-galleries/renault/kwid/interior/05.avif | /data/brand-model-images/4w-galleries/renault/kwid/interior/06.avif | /data/brand-model-images/4w-galleries/renault/kwid/interior/07.avif | /data/brand-model-images/4w-galleries/renault/kwid/interior/08.avif,,Fiery Red Dual Tone | Metal Mustard Black Roof | Moonlight Silver With Black Roof | Moonlight Silver | Zanskar Blue | Zanskar Blue Black Roof | Ice Cool White With Black Roof,/data/brand-model-images/4w-galleries/renault/kwid/colors/fiery-red-dual-tone.avif | /data/brand-model-images/4w-galleries/renault/kwid/colors/metal-mustard-black-roof.avif | /data/brand-model-images/4w-galleries/renault/kwid/colors/moonlight-silver-with-black-roof.avif | /data/brand-model-images/4w-galleries/renault/kwid/colors/moonlight-silver.avif | /data/brand-model-images/4w-galleries/renault/kwid/colors/zanskar-blue.avif | /data/brand-model-images/4w-galleries/renault/kwid/colors/zanskar-blue-black-roof.avif | /data/brand-model-images/4w-galleries/renault/kwid/colors/ice-cool-white-with-black-roof.avif
renault,Triber,renault,triber,https://www.cardekho.com/renault/triber,6,8,0,7,21,/data/brand-model-images/4w-galleries/renault/triber/exterior/01.avif | /data/brand-model-images/4w-galleries/renault/triber/exterior/02.avif | /data/brand-model-images/4w-galleries/renault/triber/exterior/03.avif | /data/brand-model-images/4w-galleries/renault/triber/exterior/04.avif | /data/brand-model-images/4w-galleries/renault/triber/exterior/05.avif | /data/brand-model-images/4w-galleries/renault/triber/exterior/06.avif,/data/brand-model-images/4w-galleries/renault/triber/interior/01.avif | /data/brand-model-images/4w-galleries/renault/triber/interior/02.avif | /data/brand-model-images/4w-galleries/renault/triber/interior/03.avif | /data/brand-model-images/4w-galleries/renault/triber/interior/04.avif | /data/brand-model-images/4w-galleries/renault/triber/interior/05.avif | /data/brand-model-images/4w-galleries/renault/triber/interior/06.avif | /data/brand-model-images/4w-galleries/renault/triber/interior/07.avif | /data/brand-model-images/4w-galleries/renault/triber/interior/08.avif,,Ice Cool White With Mystery Black Roof | Amber Terracotta | Ice Cool White | Stealth Black | Moonlight Silver | Zanskar Blue | Shadow Grey,/data/brand-model-images/4w-galleries/renault/triber/colors/ice-cool-white-with-mystery-black-roof.avif | /data/brand-model-images/4w-galleries/renault/triber/colors/amber-terracotta.avif | /data/brand-model-images/4w-galleries/renault/triber/colors/ice-cool-white.avif | /data/brand-model-images/4w-galleries/renault/triber/colors/stealth-black.avif | /data/brand-model-images/4w-galleries/renault/triber/colors/moonlight-silver.avif | /data/brand-model-images/4w-galleries/renault/triber/colors/zanskar-blue.avif | /data/brand-model-images/4w-galleries/renault/triber/colors/shadow-grey.avif
skoda,Kodiaq,skoda,kodiaq,https://www.cardekho.com/skoda/kodiaq,6,8,0,6,20,/data/brand-model-images/4w-galleries/skoda/kodiaq/exterior/01.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/exterior/02.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/exterior/03.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/exterior/04.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/exterior/05.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/exterior/06.avif,/data/brand-model-images/4w-galleries/skoda/kodiaq/interior/01.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/interior/02.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/interior/03.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/interior/04.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/interior/05.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/interior/06.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/interior/07.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/interior/08.avif,,Moon White | Bronx Gold | Graphite Grey | Magic Black | Race Blue | Velvet Red,/data/brand-model-images/4w-galleries/skoda/kodiaq/colors/moon-white.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/colors/bronx-gold.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/colors/graphite-grey.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/colors/magic-black.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/colors/race-blue.avif | /data/brand-model-images/4w-galleries/skoda/kodiaq/colors/velvet-red.avif
skoda,Kushaq,skoda,kushaq,https://www.cardekho.com/skoda/kushaq,6,8,0,0,14,/data/brand-model-images/4w-galleries/skoda/kushaq/exterior/01.avif | /data/brand-model-images/4w-galleries/skoda/kushaq/exterior/02.avif | /data/brand-model-images/4w-galleries/skoda/kushaq/exterior/03.avif | /data/brand-model-images/4w-galleries/skoda/kushaq/exterior/04.avif | /data/brand-model-images/4w-galleries/skoda/kushaq/exterior/05.avif | /data/brand-model-images/4w-galleries/skoda/kushaq/exterior/06.avif,/data/brand-model-images/4w-galleries/skoda/kushaq/interior/01.avif | /data/brand-model-images/4w-galleries/skoda/kushaq/interior/02.avif | /data/brand-model-images/4w-galleries/skoda/kushaq/interior/03.avif | /data/brand-model-images/4w-galleries/skoda/kushaq/interior/04.avif | /data/brand-model-images/4w-galleries/skoda/kushaq/interior/05.avif | /data/brand-model-images/4w-galleries/skoda/kushaq/interior/06.avif | /data/brand-model-images/4w-galleries/skoda/kushaq/interior/07.avif | /data/brand-model-images/4w-galleries/skoda/kushaq/interior/08.avif,,,
